chrom,start,end,value
chr11,1913224,1913264,1
chr11,1913284,1913424,1
chr11,1913564,1913724,1
chr11,1913944,1913964,1
chr11,1913964,1913984,2
chr11,1913984,1914084,3
chr11,1914084,1914124,2
chr11,1914484,1914504,1
chr11,1914504,1914644,2
chr11,1914664,1914824,1
chr11,1915204,1915244,1
chr11,1915244,1915324,2
chr11,1915324,1915344,3
chr11,1915344,1915404,2
chr11,1915404,1915424,3
chr11,1915424,1915464,4
chr11,1915464,1915564,3
chr11,1915564,1915584,1
chr11,1915764,1915784,1
chr11,1915784,1915804,2
chr11,1915804,1915904,3
chr11,1915904,1915924,2
chr11,1915924,1916084,1
chr11,1916944,1917024,1
chr11,1917024,1917044,2
chr11,1917044,1917064,4
chr11,1917064,1917124,6
chr11,1917124,1917184,7
chr11,1917184,1917204,4
chr11,1917204,1917244,2
chr11,1917244,1917264,1
chr11,1917664,1917804,1
chr11,1917864,1918024,1
chr11,1918124,1918284,1
chr11,1918364,1918484,3
chr11,1918484,1918504,4
chr11,1918504,1918524,3
chr11,1918524,1918604,1
chr11,1918604,1918644,2
chr11,1918644,1918684,1
chr11,1918684,1918704,2
chr11,1918704,1918784,3
chr11,1918784,1918824,4
chr11,1918824,1918864,3
chr11,1918864,1918924,4
chr11,1918924,1918944,3
chr11,1918944,1918964,5
chr11,1918964,1918984,7
chr11,1918984,1919024,6
chr11,1919024,1919064,5
chr11,1919064,1919084,4
chr11,1919084,1919104,3
chr11,1919104,1919124,1
chr11,1919584,1919744,1
chr11,1919924,1919964,1
chr11,1919964,1919984,2
chr11,1919984,1920064,4
chr11,1920064,1920084,5
chr11,1920084,1920144,4
chr11,1920144,1920164,3
chr11,1920164,1920204,4
chr11,1920204,1920244,3
chr11,1920244,1920284,4
chr11,1920284,1920304,3
chr11,1920304,1920364,1
chr11,1920364,1920464,2
chr11,1920464,1920524,3
chr11,1920524,1920624,2
chr11,1920624,1920684,1
chr11,1920844,1921004,1
chr11,1921084,1921224,1
chr11,1921344,1921364,1
chr11,1921364,1921384,2
chr11,1921384,1921404,3
chr11,1921404,1921464,5
chr11,1921464,1921504,6
chr11,1921504,1921524,5
chr11,1921524,1921544,4
chr11,1921544,1921564,2
chr11,1921564,1921624,1
chr11,1921684,1921704,1
chr11,1921704,1921724,3
chr11,1921724,1921744,4
chr11,1921744,1921764,5
chr11,1921764,1921804,6
chr11,1921804,1921824,8
chr11,1921824,1921864,7
chr11,1921864,1921884,5
chr11,1921884,1921904,4
chr11,1921904,1921944,5
chr11,1921944,1921964,4
chr11,1921964,1921984,5
chr11,1921984,1922044,6
chr11,1922044,1922064,5
chr11,1922064,1922124,4
chr11,1922124,1922164,3
chr11,1922164,1922184,4
chr11,1922184,1922244,3
chr11,1922244,1922324,2
chr11,1922324,1922344,1
chr11,1922344,1922364,2
chr11,1922364,1922424,3
chr11,1922424,1922484,2
chr11,1922484,1922524,1
chr11,1922544,1922704,1
chr11,1923524,1923684,1
chr11,1923884,1924044,1
chr11,1924204,1924324,1
chr11,1924324,1924344,2
chr11,1924344,1924484,1
chr11,1924524,1924564,2
chr11,1924564,1924644,3
chr11,1924644,1924664,5
chr11,1924664,1924684,6
chr11,1924684,1924724,7
chr11,1924724,1924764,6
chr11,1924764,1924804,7
chr11,1924804,1924824,6
chr11,1924824,1924884,3
chr11,1924884,1924924,4
chr11,1924924,1924964,3
chr11,1924964,1924984,2
chr11,1924984,1925004,1
chr11,1925004,1925024,2
chr11,1925024,1925044,3
chr11,1925044,1925064,2
chr11,1925064,1925104,6
chr11,1925104,1925124,7
chr11,1925124,1925184,8
chr11,1925184,1925204,7
chr11,1925204,1925224,5
chr11,1925224,1925244,3
chr11,1925244,1925264,2
chr11,1925264,1925304,3
chr11,1925304,1925404,2
chr11,1925404,1925424,1
chr11,1925464,1925524,2
chr11,1925524,1925544,3
chr11,1925544,1925584,5
chr11,1925584,1925604,6
chr11,1925604,1925644,4
chr11,1925644,1925664,5
chr11,1925664,1925684,6
chr11,1925684,1925704,3
chr11,1925704,1925744,4
chr11,1925744,1925764,9
chr11,1925764,1925784,12
chr11,1925784,1925804,13
chr11,1925804,1925824,16
chr11,1925824,1925844,17
chr11,1925844,1925864,19
chr11,1925864,1925884,20
chr11,1925884,1925924,18
chr11,1925924,1925944,17
chr11,1925944,1925964,13
chr11,1925964,1925984,10
chr11,1925984,1926004,9
chr11,1926004,1926044,7
chr11,1926044,1926084,5
chr11,1926084,1926124,4
chr11,1926124,1926164,5
chr11,1926164,1926204,3
chr11,1926204,1926244,4
chr11,1926244,1926264,5
chr11,1926264,1926284,7
chr11,1926284,1926324,8
chr11,1926324,1926344,9
chr11,1926344,1926364,11
chr11,1926364,1926404,18
chr11,1926404,1926424,26
chr11,1926424,1926464,32
chr11,1926464,1926504,31
chr11,1926504,1926524,25
chr11,1926524,1926544,23
chr11,1926544,1926564,16
chr11,1926564,1926584,7
chr11,1926584,1926604,4
chr11,1926604,1926624,3
chr11,1926624,1926664,1
chr11,1926664,1926684,5
chr11,1926684,1926724,6
chr11,1926724,1926764,7
chr11,1926764,1926804,6
chr11,1926804,1926824,4
chr11,1926824,1926844,2
chr11,1926844,1926864,4
chr11,1926864,1926904,6
chr11,1926904,1926944,7
chr11,1926944,1926984,9
chr11,1926984,1927004,7
chr11,1927004,1927084,3
chr11,1927084,1927104,1
chr11,1927104,1927184,2
chr11,1927184,1927224,1
chr11,1927224,1927244,2
chr11,1927244,1927284,1
chr11,1927284,1927384,2
chr11,1927384,1927424,1
chr11,1927464,1927484,1
chr11,1927484,1927544,2
chr11,1927544,1927624,3
chr11,1927624,1927644,2
chr11,1927644,1927684,1
chr11,1928144,1928304,1
chr11,1928604,1928764,1
chr11,1928804,1928924,1
chr11,1928924,1928944,2
chr11,1928944,1929064,1
chr11,1929164,1929304,1
chr11,1930104,1930164,1
chr11,1930164,1930264,2
chr11,1930264,1930324,1
chr11,1930384,1930444,1
chr11,1930444,1930544,2
chr11,1930544,1930564,1
chr11,1930564,1930584,2
chr11,1930584,1930644,1
chr11,1930644,1930724,2
chr11,1930724,1930864,1
chr11,1930864,1930904,2
chr11,1930904,1930964,3
chr11,1930964,1931024,2
chr11,1931024,1931044,1
chr11,1931244,1931304,1
chr11,1931304,1931384,2
chr11,1931384,1931404,3
chr11,1931404,1931424,4
chr11,1931424,1931444,7
chr11,1931444,1931464,6
chr11,1931464,1931484,7
chr11,1931484,1931504,12
chr11,1931504,1931544,16
chr11,1931544,1931564,14
chr11,1931564,1931584,11
chr11,1931584,1931604,10
chr11,1931604,1931624,9
chr11,1931624,1931644,7
chr11,1931644,1931664,3
chr11,1931664,1931724,2
chr11,1931724,1931804,3
chr11,1931804,1931884,2
chr11,1931884,1931924,1
chr11,1932724,1932884,1
chr11,1932944,1933024,1
chr11,1933024,1933064,2
chr11,1933064,1933084,3
chr11,1933084,1933104,5
chr11,1933104,1933164,4
chr11,1933164,1933224,3
chr11,1933224,1933244,2
chr11,1933284,1933304,2
chr11,1933304,1933344,3
chr11,1933344,1933424,4
chr11,1933424,1933444,3
chr11,1933444,1933464,2
chr11,1933464,1933544,1
chr11,1933544,1933644,2
chr11,1933644,1933684,1
chr11,1933924,1934084,1
chr11,1934304,1934444,1
chr11,1934824,1934844,1
chr11,1934844,1934984,2
chr11,1935204,1935344,2
chr11,1935344,1935364,1
chr11,1935644,1935804,2
chr11,1935884,1935984,1
chr11,1935984,1936024,2
chr11,1936024,1936044,3
chr11,1936044,1936124,2
chr11,1936124,1936164,1
chr11,1936184,1936284,1
chr11,1936284,1936324,2
chr11,1936324,1936424,1
chr11,1936444,1936584,1
chr11,1936584,1936604,2
chr11,1936604,1936744,1
chr11,1936804,1936844,1
chr11,1936844,1936864,2
chr11,1936864,1936964,3
chr11,1936964,1937004,2
chr11,1937004,1937024,1
chr11,1937044,1937184,1
chr11,1937184,1937204,2
chr11,1937204,1937284,1
chr11,1937284,1937304,2
chr11,1937304,1937324,3
chr11,1937324,1937424,2
chr11,1937424,1937444,1
chr11,1937644,1937784,1
chr11,1937804,1937864,1
chr11,1937864,1937944,2
chr11,1937944,1938004,1
chr11,1938404,1938424,1
chr11,1938424,1938464,3
chr11,1938464,1938564,4
chr11,1938564,1938584,2
chr11,1938584,1938624,1
chr11,1938664,1938764,1
chr11,1938764,1938824,2
chr11,1938824,1939064,1
chr11,1939464,1939484,1
chr11,1939484,1939524,2
chr11,1939524,1939604,3
chr11,1939604,1939644,2
chr11,1939644,1939824,1
chr11,1939924,1940084,1
chr11,1940504,1940664,1
chr11,1940744,1940904,1
chr11,1941084,1941204,1
chr11,1941204,1941244,2
chr11,1941244,1941284,1
chr11,1941284,1941344,2
chr11,1941344,1941424,1
chr11,1942104,1942244,1
chr11,1942264,1942584,1
chr11,1943084,1943224,1
chr11,1943264,1943404,1
chr11,1943484,1943524,1
chr11,1943524,1943644,2
chr11,1943644,1943804,1
chr11,1943804,1943824,2
chr11,1943824,1944104,1
chr11,1944204,1944344,1
chr11,1944344,1944364,2
chr11,1944364,1944484,1
chr11,1944604,1944644,1
chr11,1944644,1944744,2
chr11,1944744,1944804,1
chr11,1945164,1945204,1
chr11,1945204,1945244,3
chr11,1945244,1945344,4
chr11,1945344,1945364,2
chr11,1945364,1945384,3
chr11,1945384,1945404,2
chr11,1945404,1945484,3
chr11,1945484,1945524,2
chr11,1945524,1945544,1
chr11,1945684,1945704,1
chr11,1945704,1945724,2
chr11,1945724,1945824,3
chr11,1945824,1945844,4
chr11,1945844,1945884,3
chr11,1945884,1946024,2
chr11,1946024,1946044,1
chr11,1946044,1946104,2
chr11,1946104,1946144,3
chr11,1946144,1946204,2
chr11,1946204,1946244,3
chr11,1946244,1946304,2
chr11,1946304,1946324,4
chr11,1946324,1946344,6
chr11,1946344,1946404,5
chr11,1946404,1946424,6
chr11,1946424,1946444,7
chr11,1946444,1946464,8
chr11,1946464,1946484,9
chr11,1946484,1946504,8
chr11,1946504,1946524,9
chr11,1946524,1946564,12
chr11,1946564,1946584,14
chr11,1946584,1946604,16
chr11,1946604,1946624,15
chr11,1946624,1946664,12
chr11,1946664,1946684,9
chr11,1946684,1946704,8
chr11,1946704,1946724,7
chr11,1946724,1946744,5
chr11,1946744,1946764,3
chr11,1946764,1946804,4
chr11,1946804,1946864,3
chr11,1946864,1946884,2
chr11,1946884,1946904,3
chr11,1946904,1946924,8
chr11,1946924,1946944,10
chr11,1946944,1946964,11
chr11,1946964,1946984,14
chr11,1946984,1947004,22
chr11,1947004,1947024,28
chr11,1947024,1947044,29
chr11,1947044,1947064,33
chr11,1947064,1947084,29
chr11,1947084,1947104,35
chr11,1947104,1947124,40
chr11,1947124,1947144,34
chr11,1947144,1947164,33
chr11,1947164,1947184,32
chr11,1947184,1947204,29
chr11,1947204,1947224,27
chr11,1947224,1947244,25
chr11,1947244,1947264,20
chr11,1947264,1947284,16
chr11,1947284,1947344,13
chr11,1947344,1947384,11
chr11,1947384,1947404,8
chr11,1947404,1947444,10
chr11,1947444,1947464,13
chr11,1947464,1947484,14
chr11,1947484,1947504,16
chr11,1947504,1947524,22
chr11,1947524,1947544,25
chr11,1947544,1947564,27
chr11,1947564,1947584,26
chr11,1947584,1947604,23
chr11,1947604,1947624,20
chr11,1947624,1947644,17
chr11,1947644,1947664,13
chr11,1947664,1947704,11
chr11,1947704,1947724,10
chr11,1947724,1947744,13
chr11,1947744,1947764,22
chr11,1947764,1947784,24
chr11,1947784,1947804,27
chr11,1947804,1947824,30
chr11,1947824,1947844,35
chr11,1947844,1947864,39
chr11,1947864,1947884,47
chr11,1947884,1947924,46
chr11,1947924,1947964,48
chr11,1947964,1947984,47
chr11,1947984,1948004,41
chr11,1948004,1948024,35
chr11,1948024,1948044,30
chr11,1948044,1948064,26
chr11,1948064,1948084,29
chr11,1948084,1948104,22
chr11,1948104,1948124,17
chr11,1948124,1948144,15
chr11,1948144,1948164,12
chr11,1948164,1948184,11
chr11,1948184,1948204,7
chr11,1948204,1948224,4
chr11,1948264,1948344,1
chr11,1948344,1948384,3
chr11,1948384,1948424,4
chr11,1948424,1948504,3
chr11,1948504,1948524,1
chr11,1948604,1948804,1
chr11,1948804,1948824,2
chr11,1948824,1948964,3
chr11,1948964,1948984,2
chr11,1948984,1949044,1
chr11,1949124,1949244,1
chr11,1949244,1949284,2
chr11,1949284,1949384,1
chr11,1949484,1949724,1
chr11,1949724,1949764,2
chr11,1949764,1949844,1
chr11,1949844,1949864,2
chr11,1949864,1949884,1
chr11,1949884,1950004,2
chr11,1950004,1950024,1
chr11,1950104,1950144,1
chr11,1950144,1950224,2
chr11,1950224,1950244,3
chr11,1950244,1950384,2
chr11,1950384,1950424,1
chr11,1950484,1950624,1
chr11,1950644,1950804,1
chr11,1950884,1951044,1
chr11,1951304,1951464,1
chr11,1951464,1951584,2
chr11,1951584,1951624,3
chr11,1951624,1951904,1
chr11,1951944,1952084,1
chr11,1952124,1952264,1
chr11,1952284,1952384,3
chr11,1952384,1952424,4
chr11,1952424,1952544,1
chr11,1952724,1952864,1
chr11,1953284,1953444,1
chr11,1953444,1953464,2
chr11,1953464,1953584,3
chr11,1953584,1953624,2
chr11,1953624,1953724,1
chr11,1953964,1954104,1
chr11,1954484,1954524,1
chr11,1954524,1954564,2
chr11,1954564,1954644,4
chr11,1954644,1954684,3
chr11,1954684,1954704,2
chr11,1954704,1955024,1
chr11,1955224,1955264,1
chr11,1955264,1955284,2
chr11,1955284,1955384,4
chr11,1955384,1955404,3
chr11,1955404,1955444,2
chr11,1955444,1955564,1
chr11,1955584,1955744,1
chr11,1955744,1955784,3
chr11,1955784,1955804,4
chr11,1955804,1955844,5
chr11,1955844,1955864,6
chr11,1955864,1955904,5
chr11,1955904,1955924,4
chr11,1955924,1955944,5
chr11,1955944,1956024,3
chr11,1956024,1956044,4
chr11,1956044,1956084,3
chr11,1956084,1956184,2
chr11,1956184,1956284,1
chr11,1956504,1956524,2
chr11,1956524,1956544,4
chr11,1956544,1956564,6
chr11,1956564,1956584,11
chr11,1956584,1956604,18
chr11,1956604,1956624,20
chr11,1956624,1956644,24
chr11,1956644,1956664,29
chr11,1956664,1956684,30
chr11,1956684,1956704,38
chr11,1956704,1956724,41
chr11,1956724,1956744,46
chr11,1956744,1956764,65
chr11,1956764,1956784,86
chr11,1956784,1956804,114
chr11,1956804,1956824,134
chr11,1956824,1956844,156
chr11,1956844,1956864,176
chr11,1956864,1956884,197
chr11,1956884,1956904,205
chr11,1956904,1956924,187
chr11,1956924,1956944,202
chr11,1956944,1956964,193
chr11,1956964,1956984,178
chr11,1956984,1957004,162
chr11,1957004,1957024,145
chr11,1957024,1957044,118
chr11,1957044,1957064,103
chr11,1957064,1957084,83
chr11,1957084,1957104,57
chr11,1957104,1957124,35
chr11,1957124,1957144,27
chr11,1957144,1957164,14
chr11,1957164,1957184,9
chr11,1957184,1957204,5
chr11,1957204,1957224,4
chr11,1957224,1957264,3
chr11,1957264,1957324,2
chr11,1957324,1957344,3
chr11,1957344,1957384,2
chr11,1957384,1957564,1
chr11,1957564,1957624,2
chr11,1957624,1957724,1
chr11,1957824,1957884,1
chr11,1957884,1957964,2
chr11,1957964,1958004,1
chr11,1958004,1958024,2
chr11,1958024,1958124,1
chr11,1958124,1958224,2
chr11,1958224,1958244,3
chr11,1958244,1958264,4
chr11,1958264,1958284,5
chr11,1958284,1958304,3
chr11,1958304,1958364,4
chr11,1958364,1958404,3
chr11,1958404,1958464,2
chr11,1958464,1958524,1
chr11,1958524,1958544,2
chr11,1958544,1958684,1
chr11,1958844,1958984,1
chr11,1959384,1959524,1
chr11,1959664,1959684,1
chr11,1959684,1959784,2
chr11,1959784,1959824,3
chr11,1959824,1959844,2
chr11,1959844,1959924,1
chr11,1960144,1960284,1
chr11,1960324,1960404,1
chr11,1960404,1960484,2
chr11,1960484,1960564,1
chr11,1960604,1960644,2
chr11,1960644,1960664,3
chr11,1960664,1960684,5
chr11,1960684,1960704,6
chr11,1960704,1960724,7
chr11,1960724,1960744,9
chr11,1960744,1960784,8
chr11,1960784,1960804,7
chr11,1960804,1960824,8
chr11,1960824,1960864,6
chr11,1960864,1960884,7
chr11,1960884,1960944,4
chr11,1960944,1960984,3
chr11,1960984,1961084,1
chr11,1961084,1961124,2
chr11,1961124,1961144,3
chr11,1961144,1961164,2
chr11,1961164,1961224,3
chr11,1961224,1961244,2
chr11,1961244,1961264,3
chr11,1961264,1961304,2
chr11,1961304,1961324,1
chr11,1961324,1961404,2
chr11,1961404,1961444,1
chr11,1961444,1961484,2
chr11,1961484,1961504,1
chr11,1961504,1961604,2
chr11,1961604,1961624,1
chr11,1961624,1961764,2
chr11,1961764,1961784,1
chr11,1961784,1961844,2
chr11,1961844,1961924,3
chr11,1961924,1961984,2
chr11,1962244,1962264,1
chr11,1962264,1962384,2
chr11,1962384,1962404,1
chr11,1962424,1962484,1
chr11,1962484,1962584,2
chr11,1962584,1962624,1
chr11,1962644,1962744,1
chr11,1962744,1962784,2
chr11,1962784,1962904,1
chr11,1962984,1963004,1
chr11,1963004,1963024,2
chr11,1963024,1963064,3
chr11,1963064,1963104,4
chr11,1963104,1963124,5
chr11,1963124,1963144,4
chr11,1963144,1963164,5
chr11,1963164,1963184,4
chr11,1963184,1963224,6
chr11,1963224,1963284,5
chr11,1963284,1963304,4
chr11,1963304,1963404,3
chr11,1963404,1963464,4
chr11,1963464,1963504,2
chr11,1963504,1963544,3
chr11,1963544,1963584,2
chr11,1963584,1963644,1
chr11,1963904,1964044,1
chr11,1964384,1964444,1
chr11,1964444,1964524,2
chr11,1964524,1964544,3
chr11,1964544,1964604,2
chr11,1964604,1964644,1
chr11,1964644,1964684,3
chr11,1964684,1964744,2
chr11,1964744,1964784,3
chr11,1964784,1964884,1
chr11,1965324,1965384,1
chr11,1965384,1965404,2
chr11,1965404,1965484,3
chr11,1965484,1965504,2
chr11,1965504,1965544,3
chr11,1965544,1965584,1
chr11,1965584,1965664,3
chr11,1965664,1965684,2
chr11,1965684,1965724,3
chr11,1965724,1965764,2
chr11,1965764,1965784,4
chr11,1965784,1965824,5
chr11,1965824,1965864,7
chr11,1965864,1965904,11
chr11,1965904,1965924,15
chr11,1965924,1965944,16
chr11,1965944,1965964,22
chr11,1965964,1965984,24
chr11,1965984,1966004,31
chr11,1966004,1966024,28
chr11,1966024,1966044,35
chr11,1966044,1966084,38
chr11,1966084,1966104,44
chr11,1966104,1966144,38
chr11,1966144,1966164,34
chr11,1966164,1966184,32
chr11,1966184,1966204,28
chr11,1966204,1966224,22
chr11,1966224,1966244,21
chr11,1966244,1966264,15
chr11,1966264,1966304,14
chr11,1966304,1966324,13
chr11,1966324,1966344,11
chr11,1966344,1966364,10
chr11,1966364,1966384,9
chr11,1966384,1966404,10
chr11,1966404,1966424,11
chr11,1966424,1966444,12
chr11,1966444,1966464,15
chr11,1966464,1966484,25
chr11,1966484,1966504,34
chr11,1966504,1966524,55
chr11,1966524,1966544,69
chr11,1966544,1966564,87
chr11,1966564,1966584,124
chr11,1966584,1966624,134
chr11,1966624,1966644,136
chr11,1966644,1966664,120
chr11,1966664,1966684,108
chr11,1966684,1966704,104
chr11,1966704,1966724,69
chr11,1966724,1966744,46
chr11,1966744,1966764,32
chr11,1966764,1966784,26
chr11,1966784,1966804,20
chr11,1966804,1966824,17
chr11,1966824,1966844,10
chr11,1966844,1966864,5
chr11,1966864,1966884,3
chr11,1966884,1966904,4
chr11,1966904,1966924,3
chr11,1966924,1967004,2
chr11,1967004,1967044,1
chr11,1967124,1967264,1
chr11,1967264,1967304,2
chr11,1967304,1967324,3
chr11,1967324,1967344,6
chr11,1967344,1967364,7
chr11,1967364,1967404,8
chr11,1967404,1967424,9
chr11,1967424,1967444,8
chr11,1967444,1967464,6
chr11,1967464,1967484,7
chr11,1967484,1967504,4
chr11,1967504,1967524,3
chr11,1967524,1967544,4
chr11,1967544,1967564,8
chr11,1967564,1967664,7
chr11,1967664,1967684,5
chr11,1967684,1967704,3
chr11,1967704,1967724,6
chr11,1967724,1967744,9
chr11,1967744,1967764,11
chr11,1967764,1967804,14
chr11,1967804,1967824,16
chr11,1967824,1967844,24
chr11,1967844,1967864,25
chr11,1967864,1967904,28
chr11,1967904,1967944,27
chr11,1967944,1967964,26
chr11,1967964,1967984,23
chr11,1967984,1968004,17
chr11,1968004,1968024,14
chr11,1968024,1968044,11
chr11,1968044,1968064,7
chr11,1968064,1968084,6
chr11,1968084,1968104,7
chr11,1968104,1968124,6
chr11,1968124,1968144,4
chr11,1968144,1968164,5
chr11,1968164,1968184,6
chr11,1968184,1968204,7
chr11,1968204,1968224,5
chr11,1968224,1968284,4
chr11,1968284,1968304,3
chr11,1968304,1968324,2
chr11,1968324,1968404,1
chr11,1968404,1968444,2
chr11,1968444,1968544,1
chr11,1968544,1968584,2
chr11,1968584,1968684,3
chr11,1968684,1968724,1
chr11,1968724,1968744,2
chr11,1968744,1968804,1
chr11,1968804,1968824,2
chr11,1968824,1968864,3
chr11,1968864,1968904,4
chr11,1968904,1968924,7
chr11,1968924,1968984,8
chr11,1968984,1969044,9
chr11,1969044,1969064,7
chr11,1969064,1969104,6
chr11,1969104,1969144,4
chr11,1969144,1969164,5
chr11,1969164,1969184,6
chr11,1969184,1969224,7
chr11,1969224,1969244,8
chr11,1969244,1969264,10
chr11,1969264,1969304,9
chr11,1969304,1969324,7
chr11,1969324,1969344,5
chr11,1969344,1969364,7
chr11,1969364,1969384,5
chr11,1969384,1969404,4
chr11,1969404,1969484,3
chr11,1969484,1969504,2
chr11,1969504,1969524,1
chr11,1969624,1969644,1
chr11,1969644,1969664,2
chr11,1969664,1969684,3
chr11,1969684,1969704,4
chr11,1969704,1969764,7
chr11,1969764,1969804,6
chr11,1969804,1969824,4
chr11,1969824,1969844,3
chr11,1969844,1970004,1
chr11,1970144,1970204,1
chr11,1970204,1970284,2
chr11,1970284,1970324,1
chr11,1970324,1970344,2
chr11,1970344,1970364,1
chr11,1970364,1970404,2
chr11,1970404,1970424,3
chr11,1970424,1970464,4
chr11,1970464,1970504,3
chr11,1970504,1970564,2
chr11,1970864,1971004,2
chr11,1971004,1971024,1
chr11,1971404,1971424,2
chr11,1971424,1971464,3
chr11,1971464,1971564,4
chr11,1971564,1971584,2
chr11,1971584,1971604,1
chr11,1971604,1971624,2
chr11,1971624,1971664,1
chr11,1971664,1971744,3
chr11,1971744,1971804,2
chr11,1971804,1971824,1
chr11,1971904,1971984,1
chr11,1971984,1972064,2
chr11,1972064,1972304,1
chr11,1972524,1972664,1
chr11,1972944,1973104,1
chr11,1973324,1973484,2
chr11,1973504,1973524,1
chr11,1973524,1973544,2
chr11,1973544,1973644,3
chr11,1973644,1973664,2
chr11,1973664,1973684,3
chr11,1973684,1973724,1
chr11,1973724,1973804,2
chr11,1973804,1973864,1
chr11,1974684,1974844,1
chr11,1974864,1975004,1
chr11,1975284,1975364,1
chr11,1975364,1975404,2
chr11,1975404,1975444,4
chr11,1975444,1975464,3
chr11,1975464,1975504,4
chr11,1975504,1975564,3
chr11,1975564,1975584,1
chr11,1975584,1975604,3
chr11,1975604,1975624,5
chr11,1975624,1975644,6
chr11,1975644,1975664,8
chr11,1975664,1975684,11
chr11,1975684,1975704,14
chr11,1975704,1975724,19
chr11,1975724,1975764,18
chr11,1975764,1975784,17
chr11,1975784,1975804,16
chr11,1975804,1975824,15
chr11,1975824,1975844,12
chr11,1975844,1975864,9
chr11,1975864,1975884,5
chr11,1975884,1975944,8
chr11,1975944,1976024,6
chr11,1976024,1976044,3
chr11,1976124,1976144,1
chr11,1976144,1976184,3
chr11,1976184,1976224,4
chr11,1976224,1976264,5
chr11,1976264,1976324,6
chr11,1976324,1976344,7
chr11,1976344,1976384,6
chr11,1976384,1976404,7
chr11,1976404,1976424,6
chr11,1976424,1976444,5
chr11,1976444,1976464,3
chr11,1976464,1976484,2
chr11,1976484,1976544,3
chr11,1976544,1976564,1
chr11,1976564,1976584,3
chr11,1976584,1976624,4
chr11,1976624,1976644,5
chr11,1976644,1976704,4
chr11,1976704,1976724,3
chr11,1976724,1976744,4
chr11,1976744,1976764,3
chr11,1976764,1976804,4
chr11,1976804,1976824,6
chr11,1976824,1976844,7
chr11,1976844,1976864,10
chr11,1976864,1976884,11
chr11,1976884,1976904,10
chr11,1976904,1976924,9
chr11,1976924,1976944,8
chr11,1976944,1976964,7
chr11,1976964,1976984,5
chr11,1976984,1977004,4
chr11,1977004,1977044,3
chr11,1977044,1977084,2
chr11,1977084,1977104,3
chr11,1977104,1977124,4
chr11,1977124,1977144,7
chr11,1977144,1977204,11
chr11,1977204,1977224,14
chr11,1977224,1977244,16
chr11,1977244,1977264,18
chr11,1977264,1977284,16
chr11,1977284,1977304,12
chr11,1977304,1977344,9
chr11,1977344,1977364,8
chr11,1977364,1977384,6
chr11,1977384,1977404,5
chr11,1977404,1977424,2
chr11,1977424,1977444,3
chr11,1977444,1977464,4
chr11,1977464,1977524,6
chr11,1977524,1977564,7
chr11,1977564,1977584,6
chr11,1977584,1977604,7
chr11,1977604,1977624,5
chr11,1977624,1977664,3
chr11,1977664,1977724,2
chr11,1977724,1977764,1
chr11,1977764,1977784,3
chr11,1977784,1977804,4
chr11,1977804,1977884,3
chr11,1977884,1977924,4
chr11,1977924,1978064,3
chr11,1978064,1978084,2
chr11,1978084,1978104,1
chr11,1978104,1978204,2
chr11,1978204,1978264,1
chr11,1978444,1978464,1
chr11,1978464,1978504,3
chr11,1978504,1978564,4
chr11,1978564,1978584,5
chr11,1978584,1978624,7
chr11,1978624,1978704,5
chr11,1978704,1978724,4
chr11,1978724,1978744,3
chr11,1978744,1978784,1
chr11,1978924,1978964,1
chr11,1978964,1979084,2
chr11,1979084,1979104,1
chr11,1979124,1979244,1
chr11,1979244,1979264,2
chr11,1979264,1979324,1
chr11,1979324,1979344,3
chr11,1979344,1979364,4
chr11,1979364,1979384,5
chr11,1979384,1979404,6
chr11,1979404,1979464,5
chr11,1979464,1979484,4
chr11,1979484,1979504,2
chr11,1979504,1979524,4
chr11,1979524,1979604,2
chr11,1979604,1979644,3
chr11,1979644,1979664,1
chr11,1979664,1979684,2
chr11,1979684,1979764,3
chr11,1979764,1979804,2
chr11,1979804,1979864,1
chr11,1979864,1979904,3
chr11,1979904,1979924,11
chr11,1979924,1979964,13
chr11,1979964,1980004,18
chr11,1980004,1980024,19
chr11,1980024,1980044,18
chr11,1980044,1980064,14
chr11,1980064,1980104,9
chr11,1980104,1980124,8
chr11,1980124,1980164,4
chr11,1980164,1980284,2
chr11,1980284,1980304,4
chr11,1980304,1980424,3
chr11,1980424,1980484,1
chr11,1980504,1980544,1
chr11,1980544,1980564,2
chr11,1980564,1980624,4
chr11,1980624,1980684,5
chr11,1980684,1980704,6
chr11,1980704,1980724,4
chr11,1980724,1980744,6
chr11,1980744,1980784,7
chr11,1980784,1980804,8
chr11,1980804,1980824,12
chr11,1980824,1980844,15
chr11,1980844,1980864,16
chr11,1980864,1980904,13
chr11,1980904,1980924,12
chr11,1980924,1980944,11
chr11,1980944,1980964,9
chr11,1980964,1981144,1
chr11,1981164,1981324,1
chr11,1981464,1981604,1
chr11,1981604,1981624,2
chr11,1981624,1981744,1
chr11,1981824,1981884,4
chr11,1981884,1981924,5
chr11,1981924,1981984,6
chr11,1981984,1982044,2
chr11,1982044,1982084,1
chr11,1982264,1982404,1
chr11,1982404,1982424,2
chr11,1982424,1982504,1
chr11,1982504,1982564,2
chr11,1982564,1982644,1
chr11,1982984,1983144,1
chr11,1983724,1983864,1
chr11,1984084,1984244,1
chr11,1984284,1984564,1
chr11,1984684,1984844,1
chr11,1985104,1985244,1
chr11,1985424,1985524,1
chr11,1985524,1985564,3
chr11,1985564,1985644,2
chr11,1985644,1985684,3
