V1,V2,V3,V4
chr11,2038079,2038092,3
chr11,2038092,2038143,4
chr11,2038143,2038148,3
chr11,2038148,2038158,4
chr11,2038158,2038170,3
chr11,2038170,2038227,4
chr11,2038227,2038254,5
chr11,2038254,2038292,4
chr11,2038292,2038325,3
chr11,2038325,2038342,4
chr11,2038342,2038348,5
chr11,2038348,2038370,4
chr11,2038370,2038393,3
chr11,2038393,2038427,4
chr11,2038427,2038493,3
chr11,2038493,2038510,4
chr11,2038510,2038525,5
chr11,2038525,2038542,4
chr11,2038542,2038557,3
chr11,2038557,2038576,4
chr11,2038576,2038593,6
chr11,2038593,2038693,5
chr11,2038693,2038709,4
chr11,2038709,2038710,5
chr11,2038710,2038757,4
chr11,2038757,2038776,3
chr11,2038776,2038909,1
chr11,2039045,2039131,1
chr11,2039131,2039245,2
chr11,2039245,2039331,1
chr11,2039438,2039460,3
chr11,2039460,2039471,4
chr11,2039471,2039495,5
chr11,2039495,2039510,6
chr11,2039510,2039521,7
chr11,2039521,2039638,8
chr11,2039638,2039640,5
chr11,2039640,2039660,6
chr11,2039660,2039671,5
chr11,2039671,2039695,4
chr11,2039695,2039699,3
chr11,2039699,2039710,4
chr11,2039710,2039721,3
chr11,2039721,2039724,2
chr11,2039724,2039840,3
chr11,2039840,2039861,2
chr11,2039861,2039899,4
chr11,2039899,2039919,3
chr11,2039919,2039924,4
chr11,2039924,2039950,3
chr11,2039950,2040005,4
chr11,2040005,2040061,5
chr11,2040061,2040119,3
chr11,2040119,2040132,2
chr11,2040132,2040150,3
chr11,2040150,2040205,2
chr11,2040205,2040267,1
chr11,2040267,2040304,2
chr11,2040304,2040332,3
chr11,2040332,2040343,2
chr11,2040343,2040467,3
chr11,2040467,2040504,2
chr11,2040504,2040543,1
chr11,2040590,2040790,2
chr11,2040900,2040992,1
chr11,2040992,2041100,2
chr11,2041100,2041192,1
chr11,2041262,2041462,1
chr11,2041569,2041602,2
chr11,2041602,2041675,3
chr11,2041675,2041678,4
chr11,2041678,2041685,6
chr11,2041685,2041690,7
chr11,2041690,2041698,8
chr11,2041698,2041723,9
chr11,2041723,2041769,10
chr11,2041769,2041802,8
chr11,2041802,2041875,7
chr11,2041875,2041878,6
chr11,2041878,2041885,4
chr11,2041885,2041890,3
chr11,2041890,2041898,2
chr11,2041898,2041923,1
chr11,2042151,2042200,1
chr11,2042200,2042231,2
chr11,2042231,2042292,3
chr11,2042292,2042351,4
chr11,2042351,2042400,3
chr11,2042400,2042405,2
chr11,2042405,2042408,3
chr11,2042408,2042431,4
chr11,2042431,2042492,3
chr11,2042492,2042494,2
chr11,2042494,2042568,3
chr11,2042568,2042605,4
chr11,2042605,2042608,3
chr11,2042608,2042694,2
chr11,2042694,2042710,1
chr11,2042710,2042768,2
chr11,2042768,2042787,1
chr11,2042787,2042870,2
chr11,2042870,2042899,3
chr11,2042899,2042907,4
chr11,2042907,2042910,5
chr11,2042910,2042918,4
chr11,2042918,2042951,5
chr11,2042951,2042987,6
chr11,2042987,2043039,5
chr11,2043039,2043058,6
chr11,2043058,2043070,7
chr11,2043070,2043099,6
chr11,2043099,2043106,5
chr11,2043106,2043107,6
chr11,2043107,2043118,5
chr11,2043118,2043151,4
chr11,2043151,2043188,3
chr11,2043188,2043213,4
chr11,2043213,2043215,5
chr11,2043215,2043239,6
chr11,2043239,2043258,5
chr11,2043258,2043306,4
chr11,2043306,2043384,3
chr11,2043384,2043388,4
chr11,2043388,2043413,3
chr11,2043413,2043415,2
chr11,2043415,2043470,1
chr11,2043470,2043584,2
chr11,2043584,2043665,1
chr11,2043665,2043670,2
chr11,2043670,2043781,1
chr11,2043781,2043865,3
chr11,2043865,2043912,2
chr11,2043912,2043981,3
chr11,2043981,2044072,1
chr11,2044072,2044112,2
chr11,2044112,2044204,1
chr11,2044204,2044255,2
chr11,2044255,2044271,4
chr11,2044271,2044272,5
chr11,2044272,2044371,4
chr11,2044371,2044404,5
chr11,2044404,2044449,4
chr11,2044449,2044455,5
chr11,2044455,2044471,3
chr11,2044471,2044478,2
chr11,2044478,2044482,3
chr11,2044482,2044571,4
chr11,2044571,2044649,3
chr11,2044649,2044678,2
chr11,2044678,2044682,1
chr11,2044709,2044740,1
chr11,2044740,2044802,2
chr11,2044802,2044843,3
chr11,2044843,2044899,4
chr11,2044899,2044909,6
chr11,2044909,2044940,5
chr11,2044940,2045002,4
chr11,2045002,2045043,3
chr11,2045043,2045087,2
chr11,2045087,2045099,3
chr11,2045099,2045116,1
chr11,2045116,2045226,2
chr11,2045226,2045242,3
chr11,2045242,2045244,4
chr11,2045244,2045287,5
chr11,2045287,2045316,4
chr11,2045316,2045335,3
chr11,2045335,2045426,4
chr11,2045426,2045442,3
chr11,2045442,2045444,2
chr11,2045444,2045535,1
chr11,2045541,2045580,1
chr11,2045580,2045656,2
chr11,2045656,2045662,3
chr11,2045662,2045696,4
chr11,2045696,2045741,5
chr11,2045741,2045765,4
chr11,2045765,2045780,5
chr11,2045780,2045856,4
chr11,2045856,2045862,3
chr11,2045862,2045896,2
chr11,2045896,2045923,1
chr11,2045923,2045965,3
chr11,2045965,2046010,2
chr11,2046010,2046081,3
chr11,2046081,2046123,4
chr11,2046123,2046210,2
chr11,2046210,2046281,1
chr11,2046430,2046505,1
chr11,2046505,2046547,2
chr11,2046547,2046630,3
chr11,2046630,2046705,2
chr11,2046705,2046746,1
chr11,2046746,2046747,2
chr11,2046747,2046765,1
chr11,2046765,2046849,2
chr11,2046849,2046864,3
chr11,2046864,2046946,4
chr11,2046946,2046965,3
chr11,2046965,2047023,2
chr11,2047023,2047046,3
chr11,2047046,2047049,4
chr11,2047049,2047064,3
chr11,2047064,2047083,2
chr11,2047083,2047101,3
chr11,2047101,2047110,4
chr11,2047110,2047218,5
chr11,2047218,2047223,6
chr11,2047223,2047224,5
chr11,2047224,2047226,6
chr11,2047226,2047246,8
chr11,2047246,2047283,7
chr11,2047283,2047301,6
chr11,2047301,2047310,5
chr11,2047310,2047315,4
chr11,2047315,2047407,5
chr11,2047407,2047418,6
chr11,2047418,2047424,5
chr11,2047424,2047426,4
chr11,2047426,2047515,2
chr11,2047515,2047538,1
chr11,2047538,2047554,3
chr11,2047554,2047565,4
chr11,2047565,2047607,5
chr11,2047607,2047738,4
chr11,2047738,2047754,2
chr11,2047754,2047765,1
chr11,2047851,2047859,2
chr11,2047859,2047870,3
chr11,2047870,2048018,4
chr11,2048018,2048036,5
chr11,2048036,2048051,6
chr11,2048051,2048059,4
chr11,2048059,2048070,3
chr11,2048070,2048097,2
chr11,2048097,2048106,4
chr11,2048106,2048212,5
chr11,2048212,2048218,6
chr11,2048218,2048236,5
chr11,2048236,2048288,4
chr11,2048288,2048297,5
chr11,2048297,2048306,3
chr11,2048306,2048412,2
chr11,2048412,2048478,1
chr11,2048478,2048488,2
chr11,2048488,2048637,1
chr11,2048637,2048678,2
chr11,2048678,2048718,1
chr11,2048718,2048776,2
chr11,2048776,2048802,3
chr11,2048802,2048813,4
chr11,2048813,2048837,5
chr11,2048837,2048918,4
chr11,2048918,2048950,3
chr11,2048950,2048976,4
chr11,2048976,2049002,3
chr11,2049002,2049013,2
chr11,2049013,2049064,1
chr11,2049064,2049121,2
chr11,2049121,2049134,4
chr11,2049134,2049150,5
chr11,2049150,2049154,4
chr11,2049154,2049222,5
chr11,2049222,2049236,6
chr11,2049236,2049264,7
chr11,2049264,2049321,6
chr11,2049321,2049334,4
chr11,2049334,2049354,3
chr11,2049354,2049366,2
chr11,2049366,2049418,3
chr11,2049418,2049422,4
chr11,2049422,2049443,3
chr11,2049443,2049566,4
chr11,2049566,2049618,3
chr11,2049618,2049636,2
chr11,2049636,2049643,1
chr11,2049680,2049728,1
chr11,2049728,2049742,2
chr11,2049742,2049816,3
chr11,2049816,2049838,4
chr11,2049838,2049880,5
chr11,2049880,2049928,4
chr11,2049928,2049942,3
chr11,2049942,2050016,2
chr11,2050016,2050038,1
chr11,2050040,2050238,1
chr11,2050238,2050240,2
chr11,2050240,2050438,1
chr11,2050523,2050597,1
chr11,2050597,2050609,2
chr11,2050609,2050611,3
chr11,2050611,2050654,4
chr11,2050654,2050723,5
chr11,2050723,2050797,4
chr11,2050797,2050809,3
chr11,2050809,2050811,2
chr11,2050811,2050854,1
chr11,2050883,2050910,1
chr11,2050910,2050921,2
chr11,2050921,2051036,3
chr11,2051036,2051083,4
chr11,2051083,2051110,3
chr11,2051110,2051115,2
chr11,2051115,2051121,4
chr11,2051121,2051236,3
chr11,2051236,2051315,2
chr11,2051321,2051335,1
chr11,2051335,2051393,2
chr11,2051393,2051418,3
chr11,2051418,2051462,4
chr11,2051462,2051521,5
chr11,2051521,2051535,4
chr11,2051535,2051564,3
chr11,2051564,2051593,4
chr11,2051593,2051598,3
chr11,2051598,2051618,5
chr11,2051618,2051662,4
chr11,2051662,2051712,3
chr11,2051712,2051724,4
chr11,2051724,2051734,5
chr11,2051734,2051764,6
chr11,2051764,2051798,5
chr11,2051798,2051912,3
chr11,2051912,2051924,2
chr11,2051924,2051934,1
chr11,2051988,2051990,1
chr11,2051990,2051991,2
chr11,2051991,2051996,3
chr11,2051996,2052000,4
chr11,2052000,2052013,5
chr11,2052013,2052016,6
chr11,2052016,2052029,7
chr11,2052029,2052038,8
chr11,2052038,2052054,9
chr11,2052054,2052059,11
chr11,2052059,2052060,14
chr11,2052060,2052062,15
chr11,2052062,2052065,16
chr11,2052065,2052067,17
chr11,2052067,2052069,18
chr11,2052069,2052074,20
chr11,2052074,2052079,21
chr11,2052079,2052080,22
chr11,2052080,2052081,23
chr11,2052081,2052082,25
chr11,2052082,2052083,27
chr11,2052083,2052084,29
chr11,2052084,2052085,30
chr11,2052085,2052087,31
chr11,2052087,2052088,32
chr11,2052088,2052090,34
chr11,2052090,2052096,35
chr11,2052096,2052097,36
chr11,2052097,2052099,37
chr11,2052099,2052100,38
chr11,2052100,2052102,39
chr11,2052102,2052104,40
chr11,2052104,2052117,42
chr11,2052117,2052119,44
chr11,2052119,2052121,45
chr11,2052121,2052122,46
chr11,2052122,2052123,47
chr11,2052123,2052124,49
chr11,2052124,2052125,50
chr11,2052125,2052127,51
chr11,2052127,2052138,52
chr11,2052138,2052139,53
chr11,2052139,2052147,54
chr11,2052147,2052149,55
chr11,2052149,2052150,56
chr11,2052150,2052154,60
chr11,2052154,2052156,61
chr11,2052156,2052157,62
chr11,2052157,2052160,64
chr11,2052160,2052161,65
chr11,2052161,2052163,66
chr11,2052163,2052165,67
chr11,2052165,2052169,68
chr11,2052169,2052170,69
chr11,2052170,2052172,70
chr11,2052172,2052174,71
chr11,2052174,2052175,72
chr11,2052175,2052177,73
chr11,2052177,2052181,74
chr11,2052181,2052182,75
chr11,2052182,2052187,77
chr11,2052187,2052190,78
chr11,2052190,2052193,77
chr11,2052193,2052194,78
chr11,2052194,2052195,79
chr11,2052195,2052196,80
chr11,2052196,2052198,79
chr11,2052198,2052200,80
chr11,2052200,2052202,79
chr11,2052202,2052203,80
chr11,2052203,2052206,81
chr11,2052206,2052207,82
chr11,2052207,2052210,84
chr11,2052210,2052213,85
chr11,2052213,2052215,84
chr11,2052215,2052218,85
chr11,2052218,2052221,86
chr11,2052221,2052222,87
chr11,2052222,2052228,88
chr11,2052228,2052229,90
chr11,2052229,2052230,89
chr11,2052230,2052232,90
chr11,2052232,2052234,91
chr11,2052234,2052235,92
chr11,2052235,2052236,94
chr11,2052236,2052237,95
chr11,2052237,2052238,97
chr11,2052238,2052240,96
chr11,2052240,2052241,97
chr11,2052241,2052242,98
chr11,2052242,2052243,99
chr11,2052243,2052244,100
chr11,2052244,2052250,101
chr11,2052250,2052251,102
chr11,2052251,2052252,103
chr11,2052252,2052253,105
chr11,2052253,2052254,106
chr11,2052254,2052255,105
chr11,2052255,2052259,106
chr11,2052259,2052260,103
chr11,2052260,2052262,102
chr11,2052262,2052263,101
chr11,2052263,2052264,102
chr11,2052264,2052265,103
chr11,2052265,2052269,102
chr11,2052269,2052275,100
chr11,2052275,2052277,101
chr11,2052277,2052278,102
chr11,2052278,2052280,103
chr11,2052280,2052281,102
chr11,2052281,2052282,100
chr11,2052282,2052283,98
chr11,2052283,2052284,96
chr11,2052284,2052285,95
chr11,2052285,2052287,94
chr11,2052287,2052288,93
chr11,2052288,2052290,91
chr11,2052290,2052296,90
chr11,2052296,2052297,89
chr11,2052297,2052299,88
chr11,2052299,2052300,87
chr11,2052300,2052302,86
chr11,2052302,2052304,85
chr11,2052304,2052316,83
chr11,2052316,2052317,84
chr11,2052317,2052319,82
chr11,2052319,2052322,81
chr11,2052322,2052323,80
chr11,2052323,2052324,78
chr11,2052324,2052325,77
chr11,2052325,2052327,76
chr11,2052327,2052329,75
chr11,2052329,2052338,76
chr11,2052338,2052339,75
chr11,2052339,2052347,74
chr11,2052347,2052349,73
chr11,2052349,2052350,72
chr11,2052350,2052351,68
chr11,2052351,2052354,69
chr11,2052354,2052356,68
chr11,2052356,2052357,67
chr11,2052357,2052360,65
chr11,2052360,2052361,64
chr11,2052361,2052363,63
chr11,2052363,2052365,62
chr11,2052365,2052369,61
chr11,2052369,2052370,60
chr11,2052370,2052372,59
chr11,2052372,2052374,58
chr11,2052374,2052375,57
chr11,2052375,2052377,56
chr11,2052377,2052381,55
chr11,2052381,2052382,54
chr11,2052382,2052387,52
chr11,2052387,2052388,51
chr11,2052388,2052391,50
chr11,2052391,2052393,49
chr11,2052393,2052394,48
chr11,2052394,2052395,47
chr11,2052395,2052398,46
chr11,2052398,2052402,45
chr11,2052402,2052403,44
chr11,2052403,2052406,43
chr11,2052406,2052407,42
chr11,2052407,2052410,40
chr11,2052410,2052415,39
chr11,2052415,2052416,38
chr11,2052416,2052418,37
chr11,2052418,2052421,36
chr11,2052421,2052422,35
chr11,2052422,2052423,34
chr11,2052423,2052428,35
chr11,2052428,2052430,33
chr11,2052430,2052432,32
chr11,2052432,2052434,31
chr11,2052434,2052435,30
chr11,2052435,2052436,28
chr11,2052436,2052437,27
chr11,2052437,2052440,25
chr11,2052440,2052441,24
chr11,2052441,2052442,23
chr11,2052442,2052443,22
chr11,2052443,2052444,21
chr11,2052444,2052450,20
chr11,2052450,2052451,19
chr11,2052451,2052452,18
chr11,2052452,2052453,16
chr11,2052453,2052454,15
chr11,2052454,2052455,14
chr11,2052455,2052463,13
chr11,2052463,2052464,12
chr11,2052464,2052467,11
chr11,2052467,2052474,10
chr11,2052474,2052475,9
chr11,2052475,2052477,8
chr11,2052477,2052478,7
chr11,2052478,2052479,6
chr11,2052479,2052480,5
chr11,2052480,2052483,6
chr11,2052483,2052516,7
chr11,2052516,2052521,6
chr11,2052521,2052529,5
chr11,2052529,2052551,4
chr11,2052551,2052623,3
chr11,2052623,2052641,2
chr11,2052641,2052652,3
chr11,2052652,2052680,4
chr11,2052680,2052683,3
chr11,2052683,2052697,2
chr11,2052697,2052710,3
chr11,2052710,2052803,4
chr11,2052803,2052838,5
chr11,2052838,2052841,6
chr11,2052841,2052852,5
chr11,2052852,2052865,4
chr11,2052865,2052897,5
chr11,2052897,2052910,4
chr11,2052910,2052960,3
chr11,2052960,2052968,4
chr11,2052968,2053003,5
chr11,2053003,2053038,4
chr11,2053038,2053065,3
chr11,2053065,2053107,2
chr11,2053107,2053160,3
chr11,2053160,2053163,2
chr11,2053163,2053168,3
chr11,2053168,2053307,2
chr11,2053307,2053363,1
chr11,2053436,2053458,1
chr11,2053458,2053474,2
chr11,2053474,2053482,3
chr11,2053482,2053579,4
chr11,2053579,2053611,5
chr11,2053611,2053627,6
chr11,2053627,2053636,7
chr11,2053636,2053658,6
chr11,2053658,2053674,5
chr11,2053674,2053675,4
chr11,2053675,2053682,5
chr11,2053682,2053696,4
chr11,2053696,2053719,5
chr11,2053719,2053757,6
chr11,2053757,2053766,7
chr11,2053766,2053779,8
chr11,2053779,2053782,7
chr11,2053782,2053811,8
chr11,2053811,2053814,7
chr11,2053814,2053827,8
chr11,2053827,2053840,7
chr11,2053840,2053844,8
chr11,2053844,2053853,9
chr11,2053853,2053875,10
chr11,2053875,2053881,9
chr11,2053881,2053890,10
chr11,2053890,2053896,11
chr11,2053896,2053919,10
chr11,2053919,2053931,9
chr11,2053931,2053957,10
chr11,2053957,2053966,9
chr11,2053966,2053982,8
chr11,2053982,2054014,7
chr11,2054014,2054040,6
chr11,2054040,2054044,5
chr11,2054044,2054053,4
chr11,2054053,2054081,3
chr11,2054081,2054090,2
chr11,2054090,2054131,1
chr11,2054301,2054336,1
chr11,2054336,2054337,2
chr11,2054337,2054453,3
chr11,2054453,2054498,4
chr11,2054498,2054501,5
chr11,2054501,2054536,4
chr11,2054536,2054537,3
chr11,2054537,2054544,2
chr11,2054544,2054569,3
chr11,2054569,2054653,4
chr11,2054653,2054698,3
chr11,2054698,2054744,2
chr11,2054744,2054841,1
chr11,2054841,2054862,2
chr11,2054862,2054870,3
chr11,2054870,2054890,4
chr11,2054890,2054969,5
chr11,2054969,2055028,4
chr11,2055028,2055038,5
chr11,2055038,2055041,7
chr11,2055041,2055062,6
chr11,2055062,2055070,5
chr11,2055070,2055090,4
chr11,2055090,2055120,3
chr11,2055120,2055191,4
chr11,2055191,2055199,5
chr11,2055199,2055228,6
chr11,2055228,2055238,5
chr11,2055238,2055320,3
chr11,2055320,2055391,2
chr11,2055391,2055399,1
chr11,2055481,2055485,1
chr11,2055485,2055538,2
chr11,2055538,2055593,3
chr11,2055593,2055612,5
chr11,2055612,2055681,6
chr11,2055681,2055685,5
chr11,2055685,2055738,4
chr11,2055738,2055793,3
chr11,2055793,2055812,1
chr11,2055828,2056013,1
chr11,2056013,2056028,2
chr11,2056028,2056213,1
chr11,2056356,2056556,1
chr11,2056602,2056654,1
chr11,2056654,2056701,2
chr11,2056701,2056760,3
chr11,2056760,2056802,4
chr11,2056802,2056848,3
chr11,2056848,2056854,4
chr11,2056854,2056901,3
chr11,2056901,2056930,2
chr11,2056930,2057044,3
chr11,2057044,2057048,4
chr11,2057048,2057068,3
chr11,2057068,2057071,4
chr11,2057071,2057077,5
chr11,2057077,2057108,6
chr11,2057108,2057123,7
chr11,2057123,2057124,8
chr11,2057124,2057130,9
chr11,2057130,2057160,8
chr11,2057160,2057244,7
chr11,2057244,2057268,6
chr11,2057268,2057271,5
chr11,2057271,2057277,4
chr11,2057277,2057284,3
chr11,2057284,2057290,4
chr11,2057290,2057323,5
chr11,2057323,2057324,4
chr11,2057324,2057410,3
chr11,2057410,2057484,4
chr11,2057484,2057490,3
chr11,2057490,2057508,2
chr11,2057508,2057550,1
chr11,2057550,2057588,2
chr11,2057588,2057592,3
chr11,2057592,2057610,5
chr11,2057610,2057711,4
chr11,2057711,2057743,5
chr11,2057743,2057748,6
chr11,2057748,2057750,7
chr11,2057750,2057761,6
chr11,2057761,2057788,7
chr11,2057788,2057792,6
chr11,2057792,2057911,4
chr11,2057911,2057943,3
chr11,2057943,2057948,2
chr11,2057948,2057961,1
chr11,2058076,2058206,2
chr11,2058206,2058209,3
chr11,2058209,2058276,4
chr11,2058276,2058282,2
chr11,2058282,2058406,3
chr11,2058406,2058409,2
chr11,2058409,2058482,1
chr11,2058770,2058838,1
chr11,2058838,2058940,2
chr11,2058940,2058970,3
chr11,2058970,2059038,2
chr11,2059038,2059050,1
chr11,2059050,2059070,2
chr11,2059070,2059140,3
chr11,2059140,2059159,2
chr11,2059159,2059162,4
chr11,2059162,2059250,5
chr11,2059250,2059270,4
chr11,2059270,2059303,3
chr11,2059303,2059330,4
chr11,2059330,2059359,5
chr11,2059359,2059362,3
chr11,2059362,2059503,2
chr11,2059503,2059530,1
chr11,2060065,2060265,1
chr11,2060302,2060489,1
chr11,2060489,2060496,2
chr11,2060496,2060502,3
chr11,2060502,2060689,2
chr11,2060689,2060696,1
chr11,2060699,2060768,1
chr11,2060768,2060899,2
chr11,2060899,2060920,1
chr11,2060920,2060930,2
chr11,2060930,2060968,4
chr11,2060968,2061071,3
chr11,2061071,2061120,4
chr11,2061120,2061130,3
chr11,2061130,2061271,1
chr11,2061342,2061454,1
chr11,2061454,2061457,2
chr11,2061457,2061460,3
chr11,2061460,2061509,4
chr11,2061509,2061542,5
chr11,2061542,2061553,4
chr11,2061553,2061573,5
chr11,2061573,2061583,6
chr11,2061583,2061650,7
chr11,2061650,2061654,8
chr11,2061654,2061657,7
chr11,2061657,2061660,6
chr11,2061660,2061688,5
chr11,2061688,2061709,6
chr11,2061709,2061753,5
chr11,2061753,2061768,4
chr11,2061768,2061773,5
chr11,2061773,2061783,4
chr11,2061783,2061850,3
chr11,2061850,2061876,2
chr11,2061876,2061888,3
chr11,2061888,2061968,2
chr11,2061968,2062076,1
chr11,2062111,2062128,1
chr11,2062128,2062142,2
chr11,2062142,2062149,3
chr11,2062149,2062189,4
chr11,2062189,2062239,5
chr11,2062239,2062311,6
chr11,2062311,2062342,5
chr11,2062342,2062349,4
chr11,2062349,2062389,3
chr11,2062389,2062439,2
chr11,2062439,2062479,1
chr11,2062479,2062528,2
chr11,2062528,2062541,1
chr11,2062541,2062643,2
chr11,2062643,2062651,4
chr11,2062651,2062657,5
chr11,2062657,2062679,7
chr11,2062679,2062741,6
chr11,2062741,2062843,5
chr11,2062843,2062851,3
chr11,2062851,2062857,2
chr11,2063026,2063056,1
chr11,2063056,2063060,2
chr11,2063060,2063077,3
chr11,2063077,2063086,4
chr11,2063086,2063120,5
chr11,2063120,2063206,6
chr11,2063206,2063219,7
chr11,2063219,2063226,8
chr11,2063226,2063256,7
chr11,2063256,2063260,6
chr11,2063260,2063277,5
chr11,2063277,2063286,4
chr11,2063286,2063320,3
chr11,2063320,2063339,2
chr11,2063339,2063406,3
chr11,2063406,2063419,2
chr11,2063419,2063539,1
chr11,2063719,2063720,2
chr11,2063720,2063881,3
chr11,2063881,2063892,4
chr11,2063892,2063919,5
chr11,2063919,2063920,3
chr11,2063920,2064032,2
chr11,2064032,2064056,3
chr11,2064056,2064081,4
chr11,2064081,2064092,3
chr11,2064092,2064216,2
chr11,2064216,2064221,3
chr11,2064221,2064232,4
chr11,2064232,2064256,3
chr11,2064256,2064290,2
chr11,2064290,2064321,3
chr11,2064321,2064404,4
chr11,2064404,2064416,5
chr11,2064416,2064421,4
chr11,2064421,2064490,3
chr11,2064490,2064521,2
chr11,2064521,2064577,1
chr11,2064577,2064604,2
chr11,2064604,2064618,1
chr11,2064618,2064665,2
chr11,2064665,2064736,3
chr11,2064736,2064777,4
chr11,2064777,2064782,3
chr11,2064782,2064818,4
chr11,2064818,2064865,3
chr11,2064865,2064982,2
chr11,2064982,2065136,1
chr11,2065230,2065430,1
chr11,2065750,2065764,1
chr11,2065764,2065859,2
chr11,2065859,2065947,3
chr11,2065947,2065950,4
chr11,2065950,2065963,3
chr11,2065963,2065964,4
chr11,2065964,2065970,3
chr11,2065970,2065975,4
chr11,2065975,2066016,6
chr11,2066016,2066059,7
chr11,2066059,2066098,6
chr11,2066098,2066147,7
chr11,2066147,2066152,6
chr11,2066152,2066163,7
chr11,2066163,2066170,6
chr11,2066170,2066175,5
chr11,2066175,2066177,3
chr11,2066177,2066178,4
chr11,2066178,2066212,5
chr11,2066212,2066216,6
chr11,2066216,2066237,5
chr11,2066237,2066271,6
chr11,2066271,2066298,7
chr11,2066298,2066302,6
chr11,2066302,2066352,7
chr11,2066352,2066371,6
chr11,2066371,2066377,7
chr11,2066377,2066378,6
chr11,2066378,2066412,5
chr11,2066412,2066437,4
chr11,2066437,2066471,3
chr11,2066471,2066502,2
chr11,2066502,2066533,1
chr11,2066533,2066564,2
chr11,2066564,2066571,3
chr11,2066571,2066595,2
chr11,2066595,2066635,3
chr11,2066635,2066733,4
chr11,2066733,2066757,3
chr11,2066757,2066764,4
chr11,2066764,2066794,3
chr11,2066794,2066795,4
chr11,2066795,2066796,3
chr11,2066796,2066803,4
chr11,2066803,2066806,5
chr11,2066806,2066835,6
chr11,2066835,2066837,5
chr11,2066837,2066841,7
chr11,2066841,2066858,8
chr11,2066858,2066910,9
chr11,2066910,2066927,10
chr11,2066927,2066942,11
chr11,2066942,2066947,12
chr11,2066947,2066955,13
chr11,2066955,2066957,15
chr11,2066957,2066961,14
chr11,2066961,2066987,15
chr11,2066987,2066994,16
chr11,2066994,2066995,15
chr11,2066995,2066996,16
chr11,2066996,2067003,15
chr11,2067003,2067006,14
chr11,2067006,2067014,13
chr11,2067014,2067037,14
chr11,2067037,2067039,12
chr11,2067039,2067041,14
chr11,2067041,2067085,13
chr11,2067085,2067109,14
chr11,2067109,2067110,15
chr11,2067110,2067123,14
chr11,2067123,2067127,15
chr11,2067127,2067142,14
chr11,2067142,2067145,13
chr11,2067145,2067147,14
chr11,2067147,2067155,13
chr11,2067155,2067161,11
chr11,2067161,2067166,10
chr11,2067166,2067187,11
chr11,2067187,2067195,10
chr11,2067195,2067197,9
chr11,2067197,2067214,10
chr11,2067214,2067234,9
chr11,2067234,2067239,10
chr11,2067239,2067252,8
chr11,2067252,2067257,9
chr11,2067257,2067258,10
chr11,2067258,2067284,9
chr11,2067284,2067285,10
chr11,2067285,2067309,9
chr11,2067309,2067322,8
chr11,2067322,2067323,9
chr11,2067323,2067324,8
chr11,2067324,2067343,9
chr11,2067343,2067345,10
chr11,2067345,2067366,9
chr11,2067366,2067381,8
chr11,2067381,2067397,9
chr11,2067397,2067434,8
chr11,2067434,2067435,7
chr11,2067435,2067452,8
chr11,2067452,2067457,7
chr11,2067457,2067462,6
chr11,2067462,2067484,7
chr11,2067484,2067522,6
chr11,2067522,2067524,5
chr11,2067524,2067543,4
chr11,2067543,2067548,3
chr11,2067548,2067550,4
chr11,2067550,2067575,6
chr11,2067575,2067581,7
chr11,2067581,2067603,6
chr11,2067603,2067635,7
chr11,2067635,2067662,6
chr11,2067662,2067678,5
chr11,2067678,2067709,6
chr11,2067709,2067748,7
chr11,2067748,2067750,6
chr11,2067750,2067773,4
chr11,2067773,2067775,5
chr11,2067775,2067803,4
chr11,2067803,2067869,3
chr11,2067869,2067878,4
chr11,2067878,2067909,3
chr11,2067909,2067973,2
chr11,2067973,2068069,1
chr11,2068342,2068407,1
chr11,2068407,2068523,2
chr11,2068523,2068542,3
chr11,2068542,2068607,2
chr11,2068607,2068723,1
chr11,2068819,2069019,1
chr11,2069045,2069106,1
chr11,2069106,2069245,2
chr11,2069245,2069306,1
chr11,2069328,2069528,1
chr11,2069614,2069639,1
chr11,2069639,2069814,2
chr11,2069814,2069839,1
chr11,2069932,2069950,1
chr11,2069950,2070036,2
chr11,2070036,2070132,3
chr11,2070132,2070133,2
chr11,2070133,2070134,3
chr11,2070134,2070150,4
chr11,2070150,2070236,3
chr11,2070236,2070333,2
chr11,2070333,2070334,1
chr11,2070409,2070419,1
chr11,2070419,2070451,2
chr11,2070451,2070481,3
chr11,2070481,2070524,4
chr11,2070524,2070609,5
chr11,2070609,2070619,4
chr11,2070619,2070651,3
chr11,2070651,2070681,2
chr11,2070681,2070724,1
chr11,2070915,2070917,1
chr11,2070917,2071091,3
chr11,2071091,2071115,4
chr11,2071115,2071117,3
chr11,2071117,2071126,1
chr11,2071126,2071245,2
chr11,2071245,2071250,3
chr11,2071250,2071291,4
chr11,2071291,2071326,3
chr11,2071326,2071333,2
chr11,2071333,2071400,3
chr11,2071400,2071426,4
chr11,2071426,2071445,6
chr11,2071445,2071450,5
chr11,2071450,2071476,4
chr11,2071476,2071499,5
chr11,2071499,2071514,6
chr11,2071514,2071533,7
chr11,2071533,2071600,6
chr11,2071600,2071614,5
chr11,2071614,2071626,6
chr11,2071626,2071676,4
chr11,2071676,2071699,3
chr11,2071699,2071714,2
chr11,2071714,2071814,1
chr11,2071939,2071978,1
chr11,2071978,2072008,2
chr11,2072008,2072139,3
chr11,2072139,2072162,2
chr11,2072162,2072178,3
