V1,V2,V3,V4
chr11,1908496,1908545,6
chr11,1908690,1908739,3
chr11,1909020,1909069,1
chr11,1909194,1909228,8
chr11,1909300,1909345,1
chr11,1909345,1909349,5
chr11,1909349,1909379,4
chr11,1909600,1909634,3
chr11,1910070,1910104,1
chr11,1910565,1910599,9
chr11,1911729,1911778,2
chr11,1911793,1911827,4
chr11,1912736,1912770,1
chr11,1913883,1913932,1
chr11,1914100,1914124,1
chr11,1914124,1914149,5
chr11,1914149,1914173,4
chr11,1915355,1915404,2
chr11,1915990,1916039,1
chr11,1917684,1917733,1
chr11,1917936,1917970,3
chr11,1918139,1918188,1
chr11,1918245,1918279,1
chr11,1918415,1918449,6
chr11,1918579,1918628,1
chr11,1918692,1918741,1
chr11,1919857,1919891,3
chr11,1920547,1920596,1
chr11,1922142,1922191,3
chr11,1923203,1923252,1
chr11,1923500,1923534,1
chr11,1923696,1923730,8
chr11,1924490,1924527,3
chr11,1924527,1924539,4
chr11,1924539,1924576,1
chr11,1924652,1924701,1
chr11,1924772,1924806,4
chr11,1925063,1925066,6
chr11,1925066,1925084,9
chr11,1925084,1925097,10
chr11,1925097,1925115,5
chr11,1925115,1925118,2
chr11,1925118,1925131,1
chr11,1925131,1925165,4
chr11,1925457,1925506,2
chr11,1925593,1925614,1
chr11,1925614,1925627,2
chr11,1925627,1925663,1
chr11,1925799,1925848,1
chr11,1925887,1925917,3
chr11,1925917,1925936,7
chr11,1925936,1925951,4
chr11,1925975,1925991,2
chr11,1925991,1926009,8
chr11,1926009,1926024,9
chr11,1926024,1926025,7
chr11,1926025,1926058,1
chr11,1926063,1926083,2
chr11,1926083,1926085,4
chr11,1926085,1926112,5
chr11,1926112,1926124,3
chr11,1926124,1926132,5
chr11,1926132,1926134,3
chr11,1926134,1926137,8
chr11,1926137,1926168,11
chr11,1926168,1926173,5
chr11,1926173,1926186,3
chr11,1926333,1926367,1
chr11,1926470,1926504,1
chr11,1926539,1926588,1
chr11,1926607,1926633,2
chr11,1926633,1926656,5
chr11,1926656,1926682,3
chr11,1926797,1926812,2
chr11,1926812,1926827,5
chr11,1926827,1926829,20
chr11,1926829,1926846,21
chr11,1926846,1926861,19
chr11,1926861,1926878,1
chr11,1926890,1926895,10
chr11,1926895,1926896,11
chr11,1926896,1926897,12
chr11,1926897,1926903,14
chr11,1926903,1926904,19
chr11,1926904,1926907,23
chr11,1926907,1926909,25
chr11,1926909,1926916,27
chr11,1926916,1926917,32
chr11,1926917,1926919,33
chr11,1926919,1926922,35
chr11,1926922,1926924,38
chr11,1926924,1926928,28
chr11,1926928,1926930,32
chr11,1926930,1926931,33
chr11,1926931,1926934,34
chr11,1926934,1926935,40
chr11,1926935,1926936,43
chr11,1926936,1926937,44
chr11,1926937,1926940,39
chr11,1926940,1926944,40
chr11,1926944,1926946,43
chr11,1926946,1926948,41
chr11,1926948,1926951,44
chr11,1926951,1926953,48
chr11,1926953,1926956,44
chr11,1926956,1926957,42
chr11,1926957,1926958,43
chr11,1926958,1926963,46
chr11,1926963,1926965,53
chr11,1926965,1926966,48
chr11,1926966,1926968,47
chr11,1926968,1926970,45
chr11,1926970,1926971,46
chr11,1926971,1926973,43
chr11,1926973,1926974,44
chr11,1926974,1926976,43
chr11,1926976,1926977,44
chr11,1926977,1926979,40
chr11,1926979,1926980,39
chr11,1926980,1926983,38
chr11,1926983,1926984,41
chr11,1926984,1926985,38
chr11,1926985,1926992,37
chr11,1926992,1926993,33
chr11,1926993,1926994,28
chr11,1926994,1926997,27
chr11,1926997,1926998,17
chr11,1926998,1927000,18
chr11,1927000,1927006,14
chr11,1927006,1927007,13
chr11,1927007,1927017,12
chr11,1927017,1927019,3
chr11,1927019,1927025,2
chr11,1927025,1927055,1
chr11,1927055,1927063,2
chr11,1927063,1927082,6
chr11,1927082,1927096,8
chr11,1927096,1927104,7
chr11,1927104,1927106,6
chr11,1927106,1927112,9
chr11,1927112,1927131,5
chr11,1927131,1927133,3
chr11,1927133,1927140,11
chr11,1927140,1927160,8
chr11,1927160,1927167,12
chr11,1927167,1927168,4
chr11,1927168,1927177,8
chr11,1927177,1927185,10
chr11,1927185,1927209,14
chr11,1927209,1927217,10
chr11,1927217,1927226,6
chr11,1927226,1927234,4
chr11,1927289,1927323,1
chr11,1927353,1927402,1
chr11,1927555,1927559,3
chr11,1927559,1927589,6
chr11,1927589,1927608,3
chr11,1927797,1927846,1
chr11,1927937,1927971,2
chr11,1928574,1928623,1
chr11,1929919,1929968,3
chr11,1930162,1930211,6
chr11,1930234,1930267,1
chr11,1930267,1930283,8
chr11,1930283,1930301,7
chr11,1930489,1930523,2
chr11,1930927,1930970,3
chr11,1930970,1930971,4
chr11,1930971,1930976,5
chr11,1930976,1930986,2
chr11,1930986,1931019,3
chr11,1931019,1931020,2
chr11,1931020,1931035,1
chr11,1931188,1931222,2
chr11,1931287,1931307,2
chr11,1931307,1931316,7
chr11,1931316,1931336,8
chr11,1931336,1931341,6
chr11,1931341,1931355,1
chr11,1931355,1931365,11
chr11,1931365,1931370,10
chr11,1931370,1931389,12
chr11,1931389,1931404,2
chr11,1931404,1931418,1
chr11,1931418,1931434,3
chr11,1931434,1931436,6
chr11,1931436,1931438,10
chr11,1931438,1931439,9
chr11,1931439,1931440,10
chr11,1931440,1931441,11
chr11,1931441,1931447,13
chr11,1931447,1931449,15
chr11,1931449,1931450,22
chr11,1931450,1931451,24
chr11,1931451,1931455,34
chr11,1931455,1931457,37
chr11,1931457,1931461,41
chr11,1931461,1931462,46
chr11,1931462,1931463,60
chr11,1931463,1931468,65
chr11,1931468,1931472,66
chr11,1931472,1931473,68
chr11,1931473,1931474,78
chr11,1931474,1931476,77
chr11,1931476,1931477,81
chr11,1931477,1931479,82
chr11,1931479,1931480,83
chr11,1931480,1931482,84
chr11,1931482,1931483,85
chr11,1931483,1931485,82
chr11,1931485,1931488,68
chr11,1931488,1931490,67
chr11,1931490,1931491,69
chr11,1931491,1931494,74
chr11,1931494,1931495,76
chr11,1931495,1931496,79
chr11,1931496,1931497,74
chr11,1931497,1931498,75
chr11,1931498,1931500,68
chr11,1931500,1931501,75
chr11,1931501,1931502,85
chr11,1931502,1931503,86
chr11,1931503,1931504,88
chr11,1931504,1931505,94
chr11,1931505,1931506,96
chr11,1931506,1931507,94
chr11,1931507,1931508,85
chr11,1931508,1931510,87
chr11,1931510,1931511,80
chr11,1931511,1931513,71
chr11,1931513,1931516,86
chr11,1931516,1931517,96
chr11,1931517,1931518,95
chr11,1931518,1931519,96
chr11,1931519,1931522,98
chr11,1931522,1931524,97
chr11,1931524,1931525,98
chr11,1931525,1931526,99
chr11,1931526,1931527,100
chr11,1931527,1931528,105
chr11,1931528,1931529,107
chr11,1931529,1931530,105
chr11,1931530,1931531,108
chr11,1931531,1931533,109
chr11,1931533,1931534,112
chr11,1931534,1931535,106
chr11,1931535,1931536,99
chr11,1931536,1931537,98
chr11,1931537,1931538,96
chr11,1931538,1931539,98
chr11,1931539,1931540,94
chr11,1931540,1931542,85
chr11,1931542,1931543,83
chr11,1931543,1931544,84
chr11,1931544,1931545,80
chr11,1931545,1931546,79
chr11,1931546,1931547,75
chr11,1931547,1931548,63
chr11,1931548,1931549,64
chr11,1931549,1931550,63
chr11,1931550,1931552,55
chr11,1931552,1931553,54
chr11,1931553,1931554,45
chr11,1931554,1931559,43
chr11,1931559,1931561,44
chr11,1931561,1931562,38
chr11,1931562,1931565,32
chr11,1931565,1931568,29
chr11,1931568,1931569,27
chr11,1931569,1931570,28
chr11,1931570,1931571,31
chr11,1931571,1931573,35
chr11,1931573,1931574,34
chr11,1931574,1931575,33
chr11,1931575,1931576,32
chr11,1931576,1931579,39
chr11,1931579,1931580,34
chr11,1931580,1931582,33
chr11,1931582,1931587,27
chr11,1931587,1931590,25
chr11,1931590,1931591,26
chr11,1931591,1931592,27
chr11,1931592,1931594,24
chr11,1931594,1931599,25
chr11,1931599,1931604,19
chr11,1931604,1931605,17
chr11,1931605,1931608,13
chr11,1931608,1931610,12
chr11,1931610,1931618,5
chr11,1931618,1931619,4
chr11,1931619,1931628,3
chr11,1931628,1931630,2
chr11,1931630,1931639,8
chr11,1931639,1931640,7
chr11,1931640,1931664,6
chr11,1931701,1931716,1
chr11,1931716,1931723,7
chr11,1931723,1931735,11
chr11,1931735,1931750,10
chr11,1931750,1931755,11
chr11,1931755,1931756,15
chr11,1931756,1931757,19
chr11,1931757,1931761,15
chr11,1931761,1931765,17
chr11,1931765,1931799,11
chr11,1931799,1931804,10
chr11,1931804,1931805,6
chr11,1931805,1931808,2
chr11,1931808,1931810,3
chr11,1931810,1931874,1
chr11,1931874,1931877,2
chr11,1931877,1931891,6
chr11,1931891,1931908,5
chr11,1931908,1931911,4
chr11,1931959,1932008,1
chr11,1932306,1932355,1
chr11,1932408,1932457,5
chr11,1933109,1933158,2
chr11,1933309,1933343,2
chr11,1933520,1933554,1
chr11,1933885,1933919,6
chr11,1934896,1934904,1
chr11,1934904,1934930,3
chr11,1934930,1934938,2
chr11,1935377,1935426,2
chr11,1938836,1938870,7
chr11,1939313,1939362,8
chr11,1939458,1939507,5
chr11,1941474,1941508,9
chr11,1941717,1941751,2
chr11,1941973,1942022,1
chr11,1942468,1942517,2
chr11,1942571,1942588,1
chr11,1942588,1942605,4
chr11,1942605,1942637,3
chr11,1942758,1942807,1
chr11,1942892,1942941,1
chr11,1943459,1943508,3
chr11,1944350,1944399,1
chr11,1944406,1944432,1
chr11,1944432,1944440,4
chr11,1944440,1944455,3
chr11,1944455,1944466,8
chr11,1944466,1944474,5
chr11,1944474,1944489,9
chr11,1944489,1944508,4
chr11,1944514,1944548,1
chr11,1944796,1944845,1
chr11,1944874,1944908,4
chr11,1944943,1944992,2
chr11,1945017,1945050,1
chr11,1945050,1945055,2
chr11,1945055,1945066,6
chr11,1945066,1945084,5
chr11,1945084,1945089,4
chr11,1945709,1945743,1
chr11,1946599,1946601,2
chr11,1946601,1946606,4
chr11,1946606,1946632,5
chr11,1946632,1946640,10
chr11,1946640,1946648,9
chr11,1946648,1946650,7
chr11,1946650,1946652,5
chr11,1946652,1946660,7
chr11,1946660,1946681,13
chr11,1946681,1946686,8
chr11,1946686,1946698,6
chr11,1946698,1946706,7
chr11,1946706,1946709,9
chr11,1946709,1946726,3
chr11,1946726,1946728,9
chr11,1946728,1946733,10
chr11,1946733,1946747,11
chr11,1946747,1946755,10
chr11,1946755,1946760,8
chr11,1946760,1946777,2
chr11,1946777,1946782,1
chr11,1946788,1946822,2
chr11,1946867,1946875,1
chr11,1946875,1946894,2
chr11,1946894,1946916,5
chr11,1946916,1946924,4
chr11,1946924,1946928,3
chr11,1946942,1946943,1
chr11,1946943,1946948,2
chr11,1946948,1946961,3
chr11,1946961,1946967,6
chr11,1946967,1946974,8
chr11,1946974,1946979,11
chr11,1946979,1946980,23
chr11,1946980,1946982,24
chr11,1946982,1946983,26
chr11,1946983,1946991,32
chr11,1946991,1946992,31
chr11,1946992,1946994,30
chr11,1946994,1946997,31
chr11,1946997,1947000,30
chr11,1947000,1947002,34
chr11,1947002,1947003,42
chr11,1947003,1947005,44
chr11,1947005,1947010,47
chr11,1947010,1947012,44
chr11,1947012,1947013,45
chr11,1947013,1947016,33
chr11,1947016,1947023,34
chr11,1947023,1947027,31
chr11,1947027,1947029,32
chr11,1947029,1947030,33
chr11,1947030,1947031,35
chr11,1947031,1947032,33
chr11,1947032,1947033,27
chr11,1947033,1947034,28
chr11,1947034,1947036,25
chr11,1947036,1947037,24
chr11,1947037,1947043,22
chr11,1947043,1947046,21
chr11,1947046,1947054,24
chr11,1947054,1947060,21
chr11,1947060,1947061,24
chr11,1947061,1947062,23
chr11,1947062,1947063,24
chr11,1947063,1947065,22
chr11,1947065,1947067,19
chr11,1947067,1947070,18
chr11,1947070,1947076,11
chr11,1947076,1947079,10
chr11,1947079,1947080,8
chr11,1947080,1947083,5
chr11,1947083,1947109,4
chr11,1947109,1947111,1
chr11,1947151,1947185,1
chr11,1947311,1947344,1
chr11,1947344,1947345,4
chr11,1947345,1947380,3
chr11,1947380,1947393,4
chr11,1947393,1947429,1
chr11,1947466,1947500,2
chr11,1947594,1947643,4
chr11,1947951,1948000,1
chr11,1948065,1948099,7
chr11,1948170,1948204,1
chr11,1948304,1948338,6
chr11,1948996,1949045,1
chr11,1950114,1950163,3
chr11,1950734,1950768,1
chr11,1951439,1951488,2
chr11,1954046,1954095,1
chr11,1955409,1955458,1
chr11,1955484,1955533,1
chr11,1955966,1956015,1
chr11,1956621,1956670,4
chr11,1956721,1956770,1
chr11,1956867,1956882,3
chr11,1956882,1956896,4
chr11,1956896,1956916,5
chr11,1956916,1956930,2
chr11,1956930,1956931,1
chr11,1956934,1956935,2
chr11,1956935,1956944,6
chr11,1956944,1956983,10
chr11,1956983,1956984,8
chr11,1956984,1956993,4
chr11,1957009,1957041,1
chr11,1957041,1957058,4
chr11,1957058,1957087,3
chr11,1957087,1957090,6
chr11,1957090,1957121,3
chr11,1957231,1957280,1
chr11,1957323,1957372,1
chr11,1957454,1957503,2
chr11,1958586,1958635,3
chr11,1958643,1958692,6
chr11,1958883,1958932,1
chr11,1959712,1959746,6
chr11,1959981,1960015,1
chr11,1960061,1960095,9
chr11,1960117,1960151,3
chr11,1960178,1960227,1
chr11,1962860,1962909,11
chr11,1963068,1963117,1
chr11,1963205,1963254,3
chr11,1964634,1964683,12
chr11,1964730,1964779,4
chr11,1964934,1964968,1
chr11,1964986,1965035,1
chr11,1965202,1965236,1
chr11,1965472,1965521,1
chr11,1966395,1966429,2
chr11,1966674,1966723,1
chr11,1966769,1966818,1
chr11,1967319,1967368,2
chr11,1967882,1967931,4
chr11,1968237,1968267,1
chr11,1968267,1968286,2
chr11,1968286,1968316,1
chr11,1968968,1969017,2
chr11,1969064,1969113,1
chr11,1970462,1970496,3
chr11,1970906,1970930,1
chr11,1970930,1970935,5
chr11,1970935,1970936,6
chr11,1970936,1970940,7
chr11,1970940,1970964,6
chr11,1970964,1970969,2
chr11,1970969,1970985,1
chr11,1971353,1971360,1
chr11,1971360,1971394,13
chr11,1971394,1971402,1
chr11,1971409,1971458,2
chr11,1971496,1971530,7
chr11,1972135,1972184,1
chr11,1972818,1972867,3
chr11,1973120,1973154,1
chr11,1973701,1973735,10
chr11,1973814,1973852,1
chr11,1973852,1973863,2
chr11,1973863,1973901,1
chr11,1974823,1974872,2
chr11,1974981,1975015,6
chr11,1975446,1975480,4
chr11,1975798,1975802,2
chr11,1975802,1975806,5
chr11,1975806,1975840,6
chr11,1975840,1975841,5
chr11,1975841,1975847,7
chr11,1975847,1975851,5
chr11,1975851,1975853,2
chr11,1975853,1975873,3
chr11,1975873,1975890,4
chr11,1975890,1975902,2
chr11,1975902,1975908,1
chr11,1975908,1975922,4
chr11,1975922,1975931,3
chr11,1975931,1975933,4
chr11,1975933,1975957,6
chr11,1975957,1975965,3
chr11,1975965,1975982,2
chr11,1976001,1976007,6
chr11,1976007,1976009,7
chr11,1976009,1976043,18
chr11,1976043,1976050,7
chr11,1976050,1976056,1
chr11,1976070,1976104,1
chr11,1976118,1976152,3
chr11,1976161,1976184,2
chr11,1976184,1976210,3
chr11,1976210,1976213,1
chr11,1976213,1976216,2
chr11,1976216,1976218,3
chr11,1976218,1976224,2
chr11,1976224,1976229,5
chr11,1976229,1976234,6
chr11,1976234,1976244,9
chr11,1976244,1976253,15
chr11,1976253,1976254,18
chr11,1976254,1976255,20
chr11,1976255,1976257,23
chr11,1976257,1976258,26
chr11,1976258,1976262,23
chr11,1976262,1976263,22
chr11,1976263,1976264,21
chr11,1976264,1976267,23
chr11,1976267,1976268,26
chr11,1976268,1976277,35
chr11,1976277,1976278,40
chr11,1976278,1976281,36
chr11,1976281,1976283,37
chr11,1976283,1976285,38
chr11,1976285,1976286,40
chr11,1976286,1976288,43
chr11,1976288,1976289,45
chr11,1976289,1976291,50
chr11,1976291,1976292,54
chr11,1976292,1976293,62
chr11,1976293,1976294,70
chr11,1976294,1976296,77
chr11,1976296,1976297,78
chr11,1976297,1976299,79
chr11,1976299,1976300,82
chr11,1976300,1976301,90
chr11,1976301,1976302,92
chr11,1976302,1976303,82
chr11,1976303,1976304,80
chr11,1976304,1976305,77
chr11,1976305,1976306,80
chr11,1976306,1976307,84
chr11,1976307,1976308,90
chr11,1976308,1976309,100
chr11,1976309,1976311,104
chr11,1976311,1976316,99
chr11,1976316,1976317,96
chr11,1976317,1976321,92
chr11,1976321,1976323,93
chr11,1976323,1976325,100
chr11,1976325,1976327,101
chr11,1976327,1976328,95
chr11,1976328,1976330,100
chr11,1976330,1976334,104
chr11,1976334,1976335,94
chr11,1976335,1976338,91
chr11,1976338,1976340,87
chr11,1976340,1976341,84
chr11,1976341,1976342,81
chr11,1976342,1976343,71
chr11,1976343,1976345,61
chr11,1976345,1976346,60
chr11,1976346,1976348,59
chr11,1976348,1976350,55
chr11,1976350,1976351,53
chr11,1976351,1976353,51
chr11,1976353,1976354,53
chr11,1976354,1976355,50
chr11,1976355,1976357,43
chr11,1976357,1976359,32
chr11,1976359,1976360,30
chr11,1976360,1976361,22
chr11,1976361,1976362,24
chr11,1976362,1976364,21
chr11,1976364,1976365,16
chr11,1976365,1976366,23
chr11,1976366,1976370,24
chr11,1976370,1976375,28
chr11,1976375,1976377,25
chr11,1976377,1976380,20
chr11,1976380,1976386,21
chr11,1976386,1976391,19
chr11,1976391,1976398,20
chr11,1976398,1976399,21
chr11,1976399,1976402,14
chr11,1976402,1976410,12
chr11,1976410,1976414,9
chr11,1976414,1976415,8
chr11,1976415,1976419,7
chr11,1976419,1976423,2
chr11,1976423,1976425,7
chr11,1976425,1976432,6
chr11,1976432,1976453,5
chr11,1976453,1976457,6
chr11,1976457,1976464,1
chr11,1976464,1976502,5
chr11,1976502,1976513,4
chr11,1976571,1976574,4
chr11,1976574,1976580,5
chr11,1976580,1976601,6
chr11,1976601,1976605,9
chr11,1976605,1976623,5
chr11,1976623,1976629,4
chr11,1976629,1976650,3
chr11,1976655,1976689,2
chr11,1976732,1976766,8
chr11,1976927,1976947,9
chr11,1976947,1976961,11
chr11,1976961,1976996,2
chr11,1977032,1977081,1
chr11,1977097,1977146,2
chr11,1977152,1977201,1
chr11,1977388,1977437,1
chr11,1977494,1977528,4
chr11,1977612,1977661,2
chr11,1977713,1977747,1
chr11,1977767,1977794,1
chr11,1977794,1977798,4
chr11,1977798,1977805,6
chr11,1977805,1977816,7
chr11,1977816,1977843,6
chr11,1977843,1977847,3
chr11,1977847,1977854,2
chr11,1977854,1977881,1
chr11,1977896,1977943,1
chr11,1977943,1977945,3
chr11,1977945,1977957,2
chr11,1977957,1977992,3
chr11,1977992,1978006,1
chr11,1978053,1978102,1
chr11,1978241,1978275,1
chr11,1978292,1978341,1
chr11,1978377,1978390,1
chr11,1978390,1978424,5
chr11,1978424,1978442,1
chr11,1978442,1978456,5
chr11,1978456,1978457,6
chr11,1978457,1978460,7
chr11,1978460,1978479,8
chr11,1978479,1978488,9
chr11,1978488,1978491,10
chr11,1978491,1978494,6
chr11,1978494,1978505,4
chr11,1978505,1978506,3
chr11,1978506,1978513,2
chr11,1978513,1978531,1
chr11,1978531,1978537,2
chr11,1978537,1978543,1
chr11,1978543,1978546,3
chr11,1978546,1978565,4
chr11,1978565,1978569,7
chr11,1978569,1978574,9
chr11,1978574,1978575,10
chr11,1978575,1978577,11
chr11,1978577,1978579,9
chr11,1978579,1978580,11
chr11,1978580,1978585,12
chr11,1978585,1978586,16
chr11,1978586,1978590,19
chr11,1978590,1978593,20
chr11,1978593,1978600,22
chr11,1978600,1978608,23
chr11,1978608,1978609,24
chr11,1978609,1978614,27
chr11,1978614,1978618,22
chr11,1978618,1978619,21
chr11,1978619,1978620,17
chr11,1978620,1978623,14
chr11,1978623,1978624,13
chr11,1978624,1978628,12
chr11,1978628,1978629,10
chr11,1978629,1978639,9
chr11,1978639,1978640,8
chr11,1978640,1978642,9
chr11,1978642,1978643,7
chr11,1978643,1978649,4
chr11,1978649,1978652,3
chr11,1978652,1978657,2
chr11,1978657,1978660,1
chr11,1978660,1978661,2
chr11,1978661,1978674,4
chr11,1978674,1978694,3
chr11,1978694,1978696,2
chr11,1978696,1978710,3
chr11,1978710,1978745,1
chr11,1978818,1978852,1
chr11,1978905,1978939,2
chr11,1979259,1979293,1
chr11,1979407,1979456,6
chr11,1979507,1979545,5
chr11,1979545,1979556,6
chr11,1979556,1979594,1
chr11,1979640,1979674,1
chr11,1979889,1979938,6
chr11,1980042,1980076,4
chr11,1980092,1980126,1
chr11,1980204,1980217,2
chr11,1980217,1980251,3
chr11,1980251,1980253,2
chr11,1980269,1980302,1
chr11,1980302,1980303,2
chr11,1980303,1980318,10
chr11,1980318,1980330,11
chr11,1980330,1980337,12
chr11,1980337,1980350,4
chr11,1980350,1980351,5
chr11,1980351,1980352,4
chr11,1980352,1980365,2
chr11,1980365,1980379,3
chr11,1980379,1980383,2
chr11,1980383,1980387,11
chr11,1980387,1980399,13
chr11,1980399,1980402,12
chr11,1980402,1980417,14
chr11,1980417,1980428,5
chr11,1980428,1980430,6
chr11,1980430,1980433,7
chr11,1980433,1980436,6
chr11,1980436,1980438,2
chr11,1980438,1980445,3
chr11,1980445,1980460,4
chr11,1980460,1980472,7
chr11,1980472,1980477,6
chr11,1980477,1980479,5
chr11,1980479,1980494,4
chr11,1980509,1980530,1
chr11,1980530,1980533,4
chr11,1980533,1980543,5
chr11,1980543,1980564,4
chr11,1980564,1980570,1
chr11,1980570,1980574,5
chr11,1980574,1980582,6
chr11,1980582,1980589,19
chr11,1980589,1980591,21
chr11,1980591,1980602,23
chr11,1980602,1980604,26
chr11,1980604,1980616,32
chr11,1980616,1980619,18
chr11,1980619,1980623,14
chr11,1980623,1980638,13
chr11,1980638,1980640,5
chr11,1980640,1980651,3
chr11,1980656,1980697,1
chr11,1980697,1980701,3
chr11,1980701,1980705,4
chr11,1980705,1980706,3
chr11,1980706,1980707,4
chr11,1980707,1980710,9
chr11,1980710,1980712,12
chr11,1980712,1980718,13
chr11,1980718,1980724,14
chr11,1980724,1980729,17
chr11,1980729,1980735,18
chr11,1980735,1980741,23
chr11,1980741,1980744,19
chr11,1980744,1980746,16
chr11,1980746,1980747,18
chr11,1980747,1980750,27
chr11,1980750,1980751,28
chr11,1980751,1980752,41
chr11,1980752,1980754,43
chr11,1980754,1980755,44
chr11,1980755,1980757,43
chr11,1980757,1980758,48
chr11,1980758,1980761,45
chr11,1980761,1980762,52
chr11,1980762,1980766,56
chr11,1980766,1980767,59
chr11,1980767,1980768,62
chr11,1980768,1980770,63
chr11,1980770,1980774,69
chr11,1980774,1980775,74
chr11,1980775,1980778,78
chr11,1980778,1980781,77
chr11,1980781,1980784,79
chr11,1980784,1980785,81
chr11,1980785,1980788,72
chr11,1980788,1980790,73
chr11,1980790,1980791,72
chr11,1980791,1980795,79
chr11,1980795,1980796,69
chr11,1980796,1980797,56
chr11,1980797,1980800,57
chr11,1980800,1980801,56
chr11,1980801,1980803,53
chr11,1980803,1980806,48
chr11,1980806,1980809,43
chr11,1980809,1980811,42
chr11,1980811,1980815,43
chr11,1980815,1980816,41
chr11,1980816,1980817,39
chr11,1980817,1980818,38
chr11,1980818,1980819,33
chr11,1980819,1980822,23
chr11,1980822,1980823,22
chr11,1980823,1980824,17
chr11,1980824,1980825,15
chr11,1980825,1980828,8
chr11,1980828,1980829,10
chr11,1980829,1980830,8
chr11,1980830,1980831,6
chr11,1980831,1980832,11
chr11,1980832,1980833,14
chr11,1980833,1980834,16
chr11,1980834,1980835,18
chr11,1980835,1980839,31
chr11,1980839,1980843,46
chr11,1980843,1980846,47
chr11,1980846,1980850,61
chr11,1980850,1980854,67
chr11,1980854,1980856,68
chr11,1980856,1980859,79
chr11,1980859,1980860,81
chr11,1980860,1980865,86
chr11,1980865,1980866,81
chr11,1980866,1980869,79
chr11,1980869,1980873,66
chr11,1980873,1980877,50
chr11,1980877,1980878,48
chr11,1980878,1980879,54
chr11,1980879,1980880,62
chr11,1980880,1980882,46
chr11,1980882,1980883,44
chr11,1980883,1980884,43
chr11,1980884,1980885,40
chr11,1980885,1980889,45
chr11,1980889,1980890,47
chr11,1980890,1980892,44
chr11,1980892,1980893,45
chr11,1980893,1980894,43
chr11,1980894,1980895,41
chr11,1980895,1980899,47
chr11,1980899,1980903,44
chr11,1980903,1980905,43
chr11,1980905,1980912,35
chr11,1980912,1980913,29
chr11,1980913,1980915,27
chr11,1980915,1980919,26
chr11,1980919,1980923,21
chr11,1980923,1980928,19
chr11,1980928,1980929,13
chr11,1980929,1980932,7
chr11,1980932,1980933,6
chr11,1980933,1980937,7
chr11,1980937,1980939,9
chr11,1980939,1980941,13
chr11,1980941,1980943,11
chr11,1980943,1980948,7
chr11,1980948,1980951,10
chr11,1980951,1980973,13
chr11,1980973,1980982,9
chr11,1980982,1980985,8
chr11,1980985,1980986,9
chr11,1980986,1980997,7
chr11,1980997,1981000,4
chr11,1981000,1981003,1
chr11,1981003,1981016,2
chr11,1981016,1981034,6
chr11,1981034,1981050,5
chr11,1981050,1981052,1
chr11,1981062,1981111,4
chr11,1981133,1981147,9
chr11,1981147,1981164,19
chr11,1981164,1981167,20
chr11,1981167,1981181,11
chr11,1981181,1981182,1
chr11,1981182,1981213,3
chr11,1981213,1981231,2
chr11,1981866,1981900,2
chr11,1981930,1981979,1
chr11,1982334,1982383,1
chr11,1983176,1983225,1
chr11,1983682,1983731,1
chr11,1984513,1984554,1
chr11,1984554,1984562,2
chr11,1984562,1984603,1
chr11,1985115,1985164,2
chr11,1986681,1986730,4
chr11,1986852,1986901,1
chr11,1987851,1987900,3
chr11,1987933,1987982,4
chr11,1988328,1988362,1
chr11,1988723,1988772,1
chr11,1988807,1988856,7
chr11,1989088,1989137,1
chr11,1990235,1990269,3
chr11,1992216,1992265,3
chr11,1992454,1992488,6
chr11,1992652,1992686,1
chr11,1992743,1992792,1
chr11,1993220,1993269,4
chr11,1996502,1996525,1
chr11,1996525,1996551,2
chr11,1996551,1996574,1
chr11,1997633,1997682,1
chr11,1997930,1997979,1
chr11,1998004,1998038,1
chr11,1998061,1998095,1
chr11,1998548,1998597,3
chr11,1998607,1998641,2
chr11,1999635,1999684,2
chr11,1999715,1999764,3
chr11,2000418,2000452,7
chr11,2001520,2001546,2
chr11,2001546,2001569,4
chr11,2001569,2001580,2
chr11,2001898,2001947,2
chr11,2002156,2002205,1
chr11,2002368,2002417,1
chr11,2002887,2002936,3
chr11,2004172,2004221,1
chr11,2004670,2004719,1
chr11,2006897,2006946,1
chr11,2007373,2007422,6
chr11,2008896,2008945,3
chr11,2009039,2009088,1
chr11,2009979,2010013,8
chr11,2011070,2011119,1
chr11,2011417,2011466,6
chr11,2011797,2011846,1
chr11,2012932,2012966,3
chr11,2013039,2013088,1
chr11,2013430,2013464,1
chr11,2013804,2013853,5
chr11,2013925,2013974,1
chr11,2014153,2014202,1
chr11,2014210,2014223,2
chr11,2014223,2014259,3
chr11,2014259,2014272,1
chr11,2014462,2014487,4
chr11,2014487,2014511,10
chr11,2014511,2014513,6
chr11,2014513,2014521,8
chr11,2014521,2014562,2
chr11,2014566,2014567,2
chr11,2014567,2014615,6
chr11,2014615,2014616,4
chr11,2014679,2014710,2
chr11,2014710,2014712,6
chr11,2014712,2014728,8
chr11,2014728,2014730,6
chr11,2014730,2014744,9
chr11,2014744,2014751,8
chr11,2014751,2014755,22
chr11,2014755,2014756,23
chr11,2014756,2014757,24
chr11,2014757,2014758,25
chr11,2014758,2014759,26
chr11,2014759,2014761,24
chr11,2014761,2014764,23
chr11,2014764,2014766,24
chr11,2014766,2014773,26
chr11,2014773,2014776,29
chr11,2014776,2014779,30
chr11,2014779,2014780,27
